species,length_mm,max_prey_length
pikeminnow,250.0048989730108,120.75407336023015
pikeminnow,261.9393757110374,122.58272422983114
pikeminnow,178.82067059592242,112.018384740371
pikeminnow,186.17073780578292,112.76009145373696
pikeminnow,182.20683222214413,112.3557695960545
pikeminnow,242.36837348280565,119.64228996279107
pikeminnow,193.51378186437537,113.53612362155127
pikeminnow,223.0209499984829,117.0213417847506
pikeminnow,204.99048419470208,114.82071393484253
pikeminnow,167.39458416420283,110.9335672772837
pikeminnow,177.0687109723024,111.84670046708351
pikeminnow,154.85177805790647,109.83601930937779
pikeminnow,200.1469432078106,114.26778044963928
pikeminnow,158.05892034369873,110.10750986111164
pikeminnow,254.6248118076227,121.44860087132396
pikeminnow,315.5880696895091,132.2912248341155
pikeminnow,169.89542516340296,111.1639969002053
pikeminnow,191.80710110556964,113.35259966347765
pikeminnow,365.926151710903,143.94032346880596
pikeminnow,327.2152471308822,134.74603064417013
pikeminnow,214.4143677980882,115.94255604597372
pikeminnow,275.5194478450291,124.80355944299379
pikeminnow,170.20655942444645,111.19293785070725
pikeminnow,239.61502880858535,119.25234457674647
pikeminnow,152.28432844923395,109.62316054828437
pikeminnow,154.46792443224166,109.80394260815453
pikeminnow,157.95026434430375,110.09820977173109
pikeminnow,176.76202714648812,111.81684755173049
pikeminnow,200.26353839230765,114.28090456047198
pikeminnow,187.73014246520074,112.92194318180854
pikeminnow,154.5514695269154,109.81091647296547
pikeminnow,173.92956957648363,111.54394938502627
pikeminnow,294.73696980855004,128.21389297758233
pikeminnow,227.77825783418308,117.64034183639293
pikeminnow,157.06150357569766,110.02240832896514
pikeminnow,162.50550646396644,110.49428249500998
pikeminnow,169.66993535875707,111.1430601799196
pikeminnow,335.6844621776716,136.61992263746833
pikeminnow,164.2307866744124,110.64761459766159
pikeminnow,250.73100204517493,120.86212668547988
pikeminnow,151.8471449127051,109.58731034956206
pikeminnow,203.63248212609784,114.66408133236217
pikeminnow,167.2953678858613,110.92450565502581
pikeminnow,167.89864431459173,110.97969855857896
pikeminnow,157.64050289615096,110.0717360621601
pikeminnow,232.94598216646222,118.3313835103755
pikeminnow,162.77333253966958,110.51796513538088
pikeminnow,154.7529395097035,109.82775136640043
pikeminnow,170.56479107987664,111.22633462792017
pikeminnow,158.0615705529492,110.10773678766076
pikeminnow,288.185827671824,127.01505659866541
pikeminnow,351.9384067742725,140.42831986907964
pikeminnow,204.9042258883199,114.81072751768764
pikeminnow,185.0777704128111,112.64759321679743
pikeminnow,249.3159392151536,120.65192610743652
pikeminnow,183.64585925489513,112.50137817217954
pikeminnow,174.4163037195588,111.5904837917098
pikeminnow,173.31264928382444,111.4851830948689
pikeminnow,168.05139598896918,110.99370948130394
pikeminnow,169.6726800628289,111.14331483472999
pikeminnow,153.9045155441448,109.7570224478855
pikeminnow,195.44308551320805,113.74590750437396
pikeminnow,273.7023217242896,124.49753093447171
pikeminnow,158.16087966305986,110.11624329945077
pikeminnow,166.17576141219038,110.82267305672339
pikeminnow,181.1921201646386,112.25389638025113
pikeminnow,165.28816153763563,110.74249416006153
pikeminnow,214.8819259970919,115.9998195632279
pikeminnow,164.98242949703632,110.71498949702486
pikeminnow,178.94599478939634,112.03074088991539
pikeminnow,155.73710639138642,109.91034125292362
pikeminnow,370.5160354423949,145.1422137138003
pikeminnow,192.91349363307924,113.47135377556943
pikeminnow,181.05876413181363,112.24055708614624
pikeminnow,225.10337092906727,117.29028822545901
pikeminnow,282.115819084455,125.93800537411192
pikeminnow,152.13369671722123,109.61079538756725
pikeminnow,174.39731054372754,111.58866513912368
pikeminnow,170.25217738690773,111.19718620742361
pikeminnow,171.6885079844131,111.33161629435038
pikeminnow,158.14422096755843,110.11481594818572
pikeminnow,205.3382661523027,114.86102929816037
pikeminnow,198.68381187924086,114.10386527200149
pikeminnow,179.24134892353072,112.05990052730931
pikeminnow,277.9426906226461,125.2160020757765
pikeminnow,166.7867004397761,110.87814399849941
pikeminnow,204.5901408235868,114.77440766397841
pikeminnow,162.45458261296642,110.48978451690212
pikeminnow,158.09043034406946,110.11020820981405
pikeminnow,157.31162085747854,110.04369204075647
pikeminnow,288.9887784008469,127.15994513044234
pikeminnow,160.65534677690067,110.33188342970341
pikeminnow,190.1686592890522,113.17821867015908
pikeminnow,194.11608898636433,113.6013508802985
pikeminnow,151.5611178690747,109.56391747892872
pikeminnow,158.92089398021207,110.18154256301094
pikeminnow,205.84772594877762,114.92023560158181
pikeminnow,178.21827207687798,111.95913192238247
pikeminnow,220.95649383707078,116.75778316305706
pikeminnow,181.7262797959653,112.30744153046793
pikeminnow,181.15828815093698,112.25051116268256
pikeminnow,248.29326124734982,120.50097897949601
pikeminnow,151.1913955542948,109.53375227344826
pikeminnow,227.20688395511064,117.56513278354029
pikeminnow,215.6300935538856,116.09176890877279
pikeminnow,161.23034735334423,110.3821298315163
pikeminnow,165.84130553871992,110.79240366824519
pikeminnow,160.73161312947425,110.33853632151049
pikeminnow,172.88525498250337,111.44461109798748
pikeminnow,167.52772180806542,110.94573661224854
pikeminnow,155.0959238706469,109.85646764742918
pikeminnow,328.2027322271691,134.96073742724414
pikeminnow,168.8431729444837,111.06656674206693
pikeminnow,158.14684158497866,110.11504047688014
pikeminnow,159.30671259874117,110.21482618469872
pikeminnow,266.9178367155277,123.37925970352563
pikeminnow,214.17951624004348,115.91385064450186
pikeminnow,171.19941928897046,111.28569608495623
pikeminnow,351.60658743142244,140.3476969191896
pikeminnow,174.47474674753605,111.59608131227706
pikeminnow,196.42649992566166,113.85379096959328
pikeminnow,253.48626930961498,121.27588726822675
pikeminnow,170.28014516620613,111.19979146289519
pikeminnow,151.2213017683112,109.53618923884446
pikeminnow,157.19044362022876,110.03337572920151
pikeminnow,161.24261008933962,110.38320361487244
pikeminnow,186.48131602123806,112.79220045981326
pikeminnow,159.84336218351825,110.26127261794666
pikeminnow,200.08991547462665,114.26136466323918
pikeminnow,374.21885256625535,146.13016769432645
pikeminnow,201.35905804286725,114.4046650850271
pikeminnow,167.79212634864348,110.96993694047657
pikeminnow,171.3979479169319,111.30431772593087
pikeminnow,153.29325926100165,109.70633405490264
pikeminnow,236.8432618554023,118.8655517890234
pikeminnow,165.34047964498816,110.74720665769149
pikeminnow,223.26236427121046,117.05236103713905
pikeminnow,156.37680192403008,109.96433789603242
pikeminnow,161.03467131193145,110.36500796875029
pikeminnow,169.70589410831022,111.1463968207945
pikeminnow,227.07561834753702,117.5478879600136
pikeminnow,169.56991540205024,111.13378349389049
pikeminnow,154.61401014262523,109.81613976250642
pikeminnow,211.62342994149424,115.60391370057508
pikeminnow,260.3142471158003,122.32705393514608
pikeminnow,188.57954101223277,113.01076938796261
pikeminnow,264.2195679144828,122.94504549851452
pikeminnow,213.97164170110062,115.88847475234232
pikeminnow,274.67424481998114,124.66087049224649
pikeminnow,170.19818803573645,111.19215837262819
pikeminnow,151.59512704577153,109.56669636539873
pikeminnow,252.49126383940148,121.12578150641201
pikeminnow,169.64167529873666,111.1404384730273
pikeminnow,211.17985768718754,115.55059123849131
pikeminnow,207.249981579923,115.08411375591724
pikeminnow,228.18747205133974,117.69435181147433
pikeminnow,176.87086984628877,111.82743557474794
pikeminnow,244.72881130026323,119.98116715107243
pikeminnow,162.51657030759648,110.49525994765052
pikeminnow,194.4247221356863,113.63486762834388
pikeminnow,161.07533693104253,110.36856432378684
pikeminnow,260.74662416959427,122.3948694521322
pikeminnow,152.4615565264842,109.6377264257868
pikeminnow,216.73907272427172,116.22878475568564
pikeminnow,157.95252718326566,110.09840337953455
pikeminnow,151.96101448131878,109.59663689829632
pikeminnow,166.25269546078036,110.82964564740459
pikeminnow,312.24513755036054,131.60995787512317
pikeminnow,158.42225444821585,110.13866054038343
pikeminnow,157.76366223414135,110.08225486812128
pikeminnow,207.4095426942028,115.10284663518806
pikeminnow,229.53243354042323,117.87272487437887
pikeminnow,169.6363621409157,111.13994562308093
pikeminnow,351.787012684946,140.39152010326023
pikeminnow,151.34254828113419,109.54607473851347
pikeminnow,153.25992894010224,109.70357661101072
pikeminnow,213.6264647630748,115.84640460257687
pikeminnow,249.9128459315185,120.74040397416556
pikeminnow,154.22278824024588,109.78350436232992
pikeminnow,157.04350654726292,110.02087833787724
pikeminnow,195.78278392631123,113.78310065454933
pikeminnow,202.77283645489948,114.56557713071214
pikeminnow,167.8142791994468,110.97196651163105
pikeminnow,195.674137083115,113.77119670053266
pikeminnow,156.13734961602265,109.94409672134535
pikeminnow,195.06244059266015,113.70432231252408
pikeminnow,164.91143819286776,110.70861114598817
pikeminnow,222.67249353053063,116.97664235345233
pikeminnow,327.59540931887034,134.82857145442475
pikeminnow,184.6667784937021,112.60549042307754
pikeminnow,194.42991744167227,113.63543236530539
pikeminnow,200.09532091621196,114.26197269730302
pikeminnow,302.9773140152362,129.7768350566645
pikeminnow,445.2258670822849,168.61805690085905
pikeminnow,192.8935428080289,113.46920521185909
pikeminnow,258.1765660864024,121.99397309097797
pikeminnow,172.27063553668154,111.3864674267286
pikeminnow,151.49089912540057,109.55818210780062
pikeminnow,178.19774018777795,111.95711645006654
pikeminnow,151.08969071433597,109.52546867105289
pikeminnow,156.55854619071138,109.97972414282292
pikeminnow,214.98977527846057,116.01304997308743
pikeminnow,262.28330814282293,122.63710553553787
pikeminnow,239.9866442496155,119.30464096344835
pikeminnow,238.07145347712304,119.03623251963425
pikeminnow,306.2011900630736,130.40533421834013
pikeminnow,158.60056534083503,110.15397753265094
pikeminnow,173.8040296235719,111.53197132673361
pikeminnow,227.52193040277484,117.60657254406543
pikeminnow,174.322078409486,111.58146367746505
pikeminnow,206.35653563772647,114.97954335942919
pikeminnow,211.73764410097647,115.61766565253635
pikeminnow,161.2736624275215,110.38592311692088
pikeminnow,158.0487133079239,110.10663591441507
pikeminnow,183.842091400318,112.52133744560672
pikeminnow,289.79145814957036,127.30535357519906
pikeminnow,214.98998507090832,116.01307571731485
pikeminnow,215.3299107782523,116.05482948061436
pikeminnow,170.10529730574495,111.18351205561711
pikeminnow,161.52957433190315,110.40835787028347
pikeminnow,186.80987049647538,112.82623617000486
pikeminnow,202.49049410926688,114.53333368396132
pikeminnow,153.72208452981707,109.74187079529149
pikeminnow,156.73815373328785,109.99494917374187
pikeminnow,177.68741361982555,111.90710748718584
pikeminnow,197.47494306852266,113.96951823347922
pikeminnow,165.9420328535667,110.80151254389929
pikeminnow,193.7846066903451,113.56542306452162
pikeminnow,183.09671399531106,112.44565524278696
pikeminnow,157.54573243289678,110.06364817257447
pikeminnow,232.41790567775533,118.25986914434357
pikeminnow,184.27634187206095,112.56559457603332
pikeminnow,158.60873316592117,110.1546796165494
pikeminnow,452.39121109075893,171.30716083833997
pikeminnow,168.5162034460821,111.03643254955888
pikeminnow,255.86057007786118,121.63721815413483
pikeminnow,164.5421130607861,110.67547861830917
pikeminnow,183.09118001695194,112.44509468789981
pikeminnow,150.52852790842846,109.47987482114826
pikeminnow,203.0259237992264,114.59452557717457
pikeminnow,236.47460167312718,118.81453923838471
pikeminnow,184.26977982174012,112.56492489054729
pikeminnow,504.20539380463634,193.52153043706153
pikeminnow,154.9948501413221,109.84799788691592
pikeminnow,207.48427328918154,115.11162620296216
pikeminnow,175.3350775003196,111.6787312012306
pikeminnow,212.53940913727104,115.71445725649319
pikeminnow,158.2110541095289,110.12054336932142
pikeminnow,242.30454498443552,119.63318524100002
pikeminnow,233.0426845043878,118.34450162584142
pikeminnow,323.0932814068177,133.86041802046213
pikeminnow,349.3991871048944,139.81446423200035
pikeminnow,238.22169974305078,119.05718958815115
pikeminnow,157.51867880663792,110.06134036660109
pikeminnow,170.0118910140927,111.17482318689375
pikeminnow,169.65452246782252,111.1416302527018
pikeminnow,332.24524553098735,135.85006058169475
pikeminnow,220.11239808881479,116.65089731046628
pikeminnow,155.99390026876816,109.93198742430114
pikeminnow,152.80912615073174,109.66634702484822
pikeminnow,155.84033322155045,109.91903785182124
pikeminnow,160.3458651154858,110.30492313321233
pikeminnow,185.20205493690753,112.66034669697575
pikeminnow,257.30089266512323,121.85858382694427
pikeminnow,178.73897405668873,112.01033538751679
pikeminnow,163.6346419079714,110.59442580661212
pikeminnow,173.0964790052362,111.46464795961231
pikeminnow,237.9205469707432,119.0152003764766
pikeminnow,159.19969766317118,110.20558517360816
pikeminnow,251.7038817064365,121.00754710286303
pikeminnow,189.7451442515598,113.13343023149953
pikeminnow,308.87348769755505,130.93368389966253
pikeminnow,193.92971966034688,113.58114222561021
pikeminnow,229.27969546295427,117.83910531197834
pikeminnow,173.67521324563293,111.51969098293992
pikeminnow,157.28333193600216,110.04128289183424
pikeminnow,249.23412380761408,120.6398203643894
pikeminnow,184.92628054880169,112.63206158317392
pikeminnow,403.1359463838822,154.43846535593352
pikeminnow,235.25631285268548,118.64668112725087
pikeminnow,337.14093199566673,136.9496663952876
pikeminnow,238.32340640428043,119.0713857203926
pikeminnow,163.76737869864,110.60624980136976
pikeminnow,153.56936401439089,109.72920214775328
pikeminnow,161.28790151409592,110.38717034534878
pikeminnow,195.82903130166977,113.78817015800007
pikeminnow,159.80810500579165,110.25821575241739
pikeminnow,161.38080967539983,110.3953113957172
pikeminnow,214.56629471135471,115.96114629564909
pikeminnow,152.89387922291255,109.67333702979172
pikeminnow,181.26348200826015,112.26103922526157
pikeminnow,161.0098732305118,110.36283978408643
pikeminnow,236.4372558348041,118.80937724222541
pikeminnow,185.01140809028985,112.64078753141864
pikeminnow,179.6970927662887,112.10500436640673
pikeminnow,226.81357986999188,117.51350040325889
pikeminnow,190.88717144817778,113.25447343012506
pikeminnow,464.7831900728056,176.16439082691775
pikeminnow,150.2164682201573,109.45460190551918
pikeminnow,205.2909580035846,114.85554042440903
pikeminnow,158.60398439801168,110.15427142050763
pikeminnow,153.55094760588,109.72767539825206
pikeminnow,314.3965636623714,132.04716774194105
pikeminnow,191.44186164634763,113.31357398162785
pikeminnow,150.09216323728526,109.4445509917975
pikeminnow,314.55080678872775,132.07868410866044
pikeminnow,160.6992794331978,110.33571534322823
pikeminnow,272.36792762539596,124.2745646028885
pikeminnow,213.77660241229918,115.86469314909755
pikeminnow,214.6209542032928,115.9678385515554
pikeminnow,245.26838128521862,120.05922755657299
pikeminnow,179.68343051857627,112.10365031804436
pikeminnow,536.4416242959802,210.16927050179723
pikeminnow,203.07585889225308,114.60024234520097
pikeminnow,328.33456440962385,134.98947629340225
pikeminnow,316.117479770972,132.40010573445707
pikeminnow,162.1334507555422,110.46145641669872
pikeminnow,170.8999072809739,111.2576491001607
pikeminnow,184.72913478567355,112.61187128499121
pikeminnow,170.15992371211922,111.18859605650003
pikeminnow,183.1021482206046,112.44620571256439
pikeminnow,283.5497782534569,126.18955393607797
pikeminnow,196.83339933833017,113.89861746749801
pikeminnow,382.8669462207656,148.50286668472913
pikeminnow,247.2528951119603,120.34825028720074
pikeminnow,151.80867313063456,109.58416105672609
pikeminnow,321.0764188474741,133.4332782053339
pikeminnow,203.52156353859175,114.65134332592653
pikeminnow,258.4179432561485,122.0314001817449
pikeminnow,154.59003061659376,109.81413675270102
pikeminnow,159.45609402230428,110.22773733091805
pikeminnow,223.8140211326572,117.12340019330261
pikeminnow,188.34300216761457,112.98598593026051
pikeminnow,212.02555864780447,115.65237219335964
pikeminnow,339.3291805583947,137.44927778787311
pikeminnow,153.72173538795198,109.74184181684467
pikeminnow,152.3632452916548,109.62964417036778
pikeminnow,150.3039015202056,109.4616770278587
pikeminnow,313.34105660610936,131.83211271231502
pikeminnow,199.91458630696,114.24165332542526
pikeminnow,160.40762272198876,110.3102984297591
pikeminnow,153.00802177755114,109.6827577603147
pikeminnow,270.34067848165813,123.93866954509772
pikeminnow,153.6322907308465,109.73442041450902
pikeminnow,174.3701470830593,111.5860645533447
pikeminnow,219.77770316117497,116.60865595301343
pikeminnow,158.09086513590958,110.11024544729754
pikeminnow,179.50244631118,112.0857244552334
pikeminnow,181.49989624649677,112.28472606083376
pikeminnow,176.97620628917971,111.83768967699264
pikeminnow,171.82801663642826,111.34474216128224
pikeminnow,180.5232301795086,112.18710369141559
pikeminnow,200.8507092593843,114.34713645568851
pikeminnow,188.36750557913382,112.9885515890932
pikeminnow,185.075069649048,112.64731618847371
pikeminnow,170.40124766677604,111.21107805016294
pikeminnow,193.80619758877174,113.5677609857776
pikeminnow,175.32540482005405,111.67779936965097
pikeminnow,167.55444685192145,110.9481807194622
pikeminnow,186.73993336068452,112.81898534193888
pikeminnow,150.47614299410972,109.47562823001067
pikeminnow,205.5717962907251,114.88814674423409
pikeminnow,169.32092970780113,111.11071759596159
pikeminnow,244.94149888113205,120.01191039763336
pikeminnow,181.20174468419322,112.2548595399242
pikeminnow,192.5455151875468,113.43176736199214
pikeminnow,160.87736674468675,110.35126064988098
pikeminnow,216.93500815057408,116.25308276131608
pikeminnow,150.08309667688647,109.4438182596406
pikeminnow,297.0387972937456,128.64424910465394
pikeminnow,181.19772457047853,112.2544572257159
pikeminnow,214.5717415648135,115.96181308945422
pikeminnow,215.61935026674087,116.09044578707191
pikeminnow,220.20489086906392,116.66258472690272
pikeminnow,256.91353936713404,121.79888904670278
pikeminnow,199.84269111195198,114.23357650403986
pikeminnow,204.86067657901853,114.80568759270574
pikeminnow,209.6628837206658,115.3692634910652
pikeminnow,201.00365082777603,114.36442615561806
pikeminnow,179.55130284633566,112.09056146440665
pikeminnow,272.40901451813045,124.28140767836327
pikeminnow,284.9246164606293,126.43240419761833
pikeminnow,192.51075381265534,113.42803242052794
pikeminnow,220.34951504792218,116.68087167331217
pikeminnow,170.21112325132833,111.19336281693235
pikeminnow,154.48157481697808,109.80508177590531
pikeminnow,170.98278309068618,111.26540415760317
pikeminnow,169.7954971956321,111.15471467449679
pikeminnow,161.15561361199067,110.37558778161574
pikeminnow,176.66460203203678,111.80737658848408
pikeminnow,161.73007631234958,110.42596310609896
pikeminnow,174.992966654793,111.64580942153464
pikeminnow,167.28594824538493,110.92364565802265
pikeminnow,168.58872847660248,111.04311086139114
pikeminnow,179.0403491279162,112.04005022564675
pikeminnow,244.7744953569466,119.98776770565462
pikeminnow,156.75381732680387,109.99627787791889
pikeminnow,362.19270422432567,142.9809701147108
pikeminnow,177.32443516702133,111.87163859394286
pikeminnow,163.4357714875508,110.57673103132377
pikeminnow,242.98172388562136,119.72993808782707
pikeminnow,518.6709598530377,200.69535848506106
pikeminnow,262.92435012116124,122.73871973030612
pikeminnow,266.4750587642738,123.3075984622884
pikeminnow,173.43786089228806,111.49709104904336
pikeminnow,183.17422761716514,112.45350892722973
pikeminnow,312.9584837809166,131.75442997084193
pikeminnow,217.74671530192478,116.35403101937602
pikeminnow,157.08579667676293,110.02447388328108
pikeminnow,154.6114056127617,109.81592218931914
pikeminnow,164.64208542357207,110.68443892824487
pikeminnow,207.91955868182825,115.16284100308967
pikeminnow,188.9518393575569,113.04985115436048
pikeminnow,248.6731085220096,120.5569499116554
pikeminnow,187.08947237322428,112.85525606507964
pikeminnow,164.82451676034236,110.70080576007018
pikeminnow,279.09091210875556,125.41317338085516
pikeminnow,177.39545238080842,111.87857153855984
pikeminnow,153.2731953176432,109.70467406881306
pikeminnow,154.12778504217943,109.77559321388655
pikeminnow,233.45026003211063,118.39986696185443
pikeminnow,201.81642010081197,114.45657276155802
pikeminnow,204.58639009498933,114.77397434700296
pikeminnow,179.67236945636256,112.10255415733329
pikeminnow,192.92490560381694,113.47258288285212
pikeminnow,208.26212890472513,115.20323866365317
pikeminnow,269.561892774746,123.81053957712902
pikeminnow,192.22558874287571,113.39742290615767
pikeminnow,167.0029295167566,110.89783222261605
pikeminnow,157.75316743819852,110.08135816809322
pikeminnow,232.7889889576067,118.31010135018583
pikeminnow,226.57512327015704,117.48225075302419
pikeminnow,189.5037696502557,113.1079564699745
pikeminnow,176.6168558359289,111.80273724876241
pikeminnow,247.42120365906757,120.37290186411887
pikeminnow,243.43513546671915,119.79491467708843
pikeminnow,188.6420368902868,113.01732352373234
pikeminnow,241.27040239906395,119.4861017668519
pikeminnow,403.42907919486987,154.5283158990266
pikeminnow,201.9670637569833,114.47370080423148
pikeminnow,160.84589072691455,110.34851168472062
pikeminnow,158.53887031500776,110.14867570948498
pikeminnow,203.8571097830179,114.68990340788392
pikeminnow,158.72088492424467,110.16432398438283
pikeminnow,295.13658117189397,128.2882621366103
pikeminnow,189.58838943427716,113.11688257748655
pikeminnow,157.1465139523038,110.02963801979602
pikeminnow,293.83439631087333,128.04644952936314
pikeminnow,210.73502791728373,115.49725459032346
pikeminnow,224.51399490619522,117.21385342184233
pikeminnow,230.8481733763538,118.04850067777085
pikeminnow,215.7144490342032,116.1021607758521
pikeminnow,150.07559417403874,109.4432119670904
pikeminnow,154.7607368850966,109.82840341020858
pikeminnow,176.1568317524255,111.75811231231629
pikeminnow,198.1797775171535,114.04773075179763
pikeminnow,450.1280244225923,170.4485491030025
pikeminnow,159.43962038588384,110.2263128345277
pikeminnow,153.34162929689182,109.71033693618052
pikeminnow,150.77091872480696,109.49954566123485
pikeminnow,225.20982308662317,117.30412044609682
pikeminnow,250.75186652017112,120.86523764593646
pikeminnow,188.6055104122528,113.01349256928552
pikeminnow,272.8195391837834,124.3498585038691
pikeminnow,216.3819364815611,116.18456571124794
pikeminnow,156.28481628306662,109.95655813570606
pikeminnow,228.22002919126373,117.69865408170821
pikeminnow,183.03779256511672,112.43968791075038
pikeminnow,259.7108445578781,122.23266491831313
pikeminnow,153.36839575583608,109.7125526105456
pikeminnow,186.08793960355652,112.75154197180005
pikeminnow,183.1445000370265,112.45049646935875
pikeminnow,160.17657265757066,110.29020010766936
pikeminnow,180.67337364649066,112.2020714617625
pikeminnow,188.64245743447904,113.01736763614454
pikeminnow,178.7644560272274,112.01284560467238
pikeminnow,182.913489727258,112.42710634311572
pikeminnow,180.19654384007742,112.15458627591917
pikeminnow,163.72723252830124,110.6026724958507
pikeminnow,190.5655677143707,113.22030014246319
pikeminnow,302.9155967056247,129.76489750765492
pikeminnow,172.4707465298635,111.40537208170272
pikeminnow,156.95960302481015,110.01374799713686
pikeminnow,173.70471575329398,111.52250259755998
pikeminnow,192.34653037654243,113.41039818690395
pikeminnow,167.49173479525305,110.9424461636328
pikeminnow,197.86916719872463,114.01322267284722
pikeminnow,169.85659351488835,111.16038911987185
pikeminnow,152.68591643438904,109.65619301680867
pikeminnow,210.76262528159546,115.50055962293789
pikeminnow,171.9127368787763,111.35271914290536
pikeminnow,155.0815689753551,109.85526436196781
pikeminnow,186.31863985928763,112.77537443400198
pikeminnow,150.56341396774084,109.48270377626909
pikeminnow,296.1068185907648,128.4694265209257
pikeminnow,159.03336366974983,110.19123567430441
pikeminnow,233.62894459759582,118.42417827836216
pikeminnow,169.33359868051102,111.11189030869097
pikeminnow,254.15826196271172,121.37770327144507
pikeminnow,285.217749445961,126.48439551090046
pikeminnow,227.60744669456523,117.61783339528813
pikeminnow,268.9043898308949,123.70275420405557
pikeminnow,157.47510838540546,110.05762453246635
pikeminnow,185.02659139976228,112.64234438064445
pikeminnow,186.21535279090844,112.76470010243752
pikeminnow,285.284950857823,126.4963251866152
pikeminnow,171.95635099645742,111.35682746204589
pikeminnow,174.48109624779192,111.5966895806769
pikeminnow,159.4309952486943,110.22556707393649
pikeminnow,307.02977974382384,130.56843855899487
pikeminnow,290.52546937499017,127.43882161273912
pikeminnow,157.56298155770907,110.06511983903513
pikeminnow,163.0812160613248,110.54524434690804
pikeminnow,173.56251732996765,111.50895601265537
pikeminnow,151.32203738412224,109.54440181966919
pikeminnow,163.37257204573896,110.5711128700848
pikeminnow,150.27424384391915,109.45927660936707
pikeminnow,152.7259463416266,109.65949097607744
pikeminnow,171.81789009226696,111.34378898023513
pikeminnow,196.8893724949873,113.9047924490701
pikeminnow,221.44476949377653,116.81984402096182
pikeminnow,219.7314837977334,116.60282892692086
pikeminnow,255.60275774612197,121.59776794253419
pikeminnow,223.50768480929307,117.08392501960137
pikeminnow,162.07842211053776,110.45660851197586
pikeminnow,152.83039680621218,109.6681009148158
pikeminnow,188.58926378491128,113.01178887755161
pikeminnow,224.4229909789543,117.20207362642806
pikeminnow,152.62409263644247,109.6511014093781
pikeminnow,294.5784040527878,128.1844231597668
pikeminnow,164.2858160558639,110.6525354323329
pikeminnow,192.099730783001,113.38393041512369
pikeminnow,153.36105340656974,109.71194478249572
pikeminnow,230.40994587919928,117.98981511711939
pikeminnow,224.25463678509075,117.18029710998597
pikeminnow,202.51640946100773,114.53629096194071
pikeminnow,175.1509152661164,111.66099982926906
pikeminnow,206.13724314917073,114.95396053289765
pikeminnow,168.34094817679406,111.02030806175611
pikeminnow,195.7305693486857,113.77737875407246
pikeminnow,277.5233914416739,125.14428012537886
pikeminnow,187.24665585760854,112.87159248863672
pikeminnow,287.0004766008323,126.80220265899855
pikeminnow,167.85061635266263,110.97529626240978
pikeminnow,376.9366942544522,146.8659003374235
pikeminnow,162.2877785615655,110.47506227880712
pikeminnow,150.3771247273983,109.46760578603661
pikeminnow,224.0544878183777,117.15443447907047
pikeminnow,311.12488472486206,131.38405964133153
pikeminnow,167.42137266433605,110.93601497297416
pikeminnow,387.56052094298377,149.82976763380682
pikeminnow,249.24737011345894,120.64177999012462
pikeminnow,300.7473156695659,129.34773680338864
pikeminnow,207.7290753486345,115.1404131075776
pikeminnow,190.54966586067752,113.2186121899161
pikeminnow,184.9846041944184,112.6380395078502
pikeminnow,200.19943266878124,114.27368760153551
pikeminnow,154.82414977293698,109.83370758157713
pikeminnow,376.52639566373824,146.75425182077808
pikeminnow,171.4197682805343,111.30636594476537
pikeminnow,160.95938057274768,110.35842619474658
pikeminnow,171.96004548728598,111.35717552684967
pikeminnow,471.49905807545036,178.91054815294058
pikeminnow,222.43001556541478,116.94558896986071
pikeminnow,216.06779103672272,116.14574375883865
pikeminnow,194.63981181227635,113.65826314447793
pikeminnow,253.16890719144467,121.22792593489567
pikeminnow,371.44785425811915,145.38927942012202
pikeminnow,321.3337788451921,133.48755835708837
pikeminnow,166.7790817843127,110.87745082887234
pikeminnow,183.73968187840399,112.51091801008616
pikeminnow,171.7284910907909,111.33537691284282
pikeminnow,151.20460690913455,109.5348287600024
pikeminnow,155.77739826265756,109.91373497347888
pikeminnow,192.00335202151373,113.37360527453762
pikeminnow,233.06906773024994,118.34808182931684
pikeminnow,181.95205799215017,112.33012904580772
pikeminnow,239.48900207192497,119.23463279322678
pikeminnow,335.3850531881716,136.55241169629352
pikeminnow,164.57051162796807,110.67802329422449
pikeminnow,202.6980844808235,114.55703521182484
pikeminnow,185.9252787276307,112.73475908168373
pikeminnow,192.16435100056103,113.39085666390362
pikeminnow,166.22655122278363,110.82727576422425
pikeminnow,287.54504556303584,126.89983784984251
pikeminnow,239.28785710178457,119.20638864959182
pikeminnow,227.8429119388061,117.64886708627178
pikeminnow,183.60179703994902,112.49689990847659
pikeminnow,151.52514734457154,109.56097908605436
pikeminnow,286.0640864897465,126.63492587900507
pikeminnow,175.13540376375576,111.65950734158581
pikeminnow,155.10200653284323,109.85697755838095
pikeminnow,246.86746939030414,120.29188047268943
pikeminnow,261.54825464010327,122.52099758866267
pikeminnow,159.56523039620828,110.23717867514694
pikeminnow,204.49272228445437,114.76315612889847
pikeminnow,222.79375592685136,116.99218783094177
pikeminnow,307.2092555915715,130.6038526120722
pikeminnow,250.83978040281218,120.87834961239518
pikeminnow,165.72971262849012,110.78231953691237
pikeminnow,208.24457009790717,115.20116607612479
pikeminnow,201.3496228925668,114.40359574302447
pikeminnow,190.5011999420377,113.21346864578226
pikeminnow,203.63403391576304,114.66425960077639
pikeminnow,163.7742851858489,110.6068653179353
pikeminnow,203.12439754846474,114.60580086449336
pikeminnow,154.17041668139757,109.7791425811886
pikeminnow,173.92943531713294,111.54393656972287
pikeminnow,194.2148044454767,113.61206425247174
