species,length_mm,max_prey_length
bass,264.19866411863416,122.94170475458776
bass,206.61624969514318,115.00988435810129
bass,164.88373251982702,110.70612272059022
bass,243.25272381900575,119.76875519472175
bass,224.93515742628878,117.26844748929871
bass,165.43990951419372,110.7561673606106
bass,157.4737181131762,110.05750598429744
bass,227.3265152821091,117.58086005612341
bass,219.61971857862406,116.58874458833237
bass,195.4354401683262,113.74507130818557
bass,257.54602232283446,121.89642221485124
bass,156.34508305405075,109.96165466755805
bass,166.93408419873927,110.89156052873167
bass,194.79048768971015,113.67467058864459
bass,299.28321045168383,129.06850146679295
bass,188.71892484643848,113.02539050244653
bass,179.0585022445158,112.04184192855918
bass,176.59835704345534,111.80094017115044
bass,318.92951940555736,132.9830204572355
bass,288.16017865231527,127.01043772086375
bass,197.57547132544352,113.98065311776249
bass,196.85347598693707,113.90083209116182
bass,209.4062758723387,115.33874778516363
bass,153.29265665952565,109.70628419526676
bass,276.60337084668026,124.98743158396695
bass,179.90954011923543,112.12607511356296
bass,175.09268560424258,111.65539786670163
bass,150.26654795224908,109.45865380906103
bass,229.47787098473862,117.86546294215054
bass,242.0057641233866,119.59060717155798
bass,206.3991930887095,114.98452363188204
bass,222.86981663646336,117.00194396114203
bass,181.78837191560325,112.31367764530151
bass,193.74679422888067,113.56132937171036
bass,214.1657471995215,115.91216888094671
bass,172.74685516657868,111.43149760999721
bass,170.78509876357535,111.24691306163879
bass,241.18401998882186,119.47385245061882
bass,350.3512573190953,140.04379128926243
bass,177.26609213303925,111.86594534473281
bass,321.87790766272957,133.60253735571445
bass,164.06217919732734,110.63254901259177
bass,205.93537547578683,114.93043956732741
bass,357.86668554696206,141.88951182215428
bass,168.62888938223253,111.04681040128857
bass,153.55856885745288,109.72830718732152
bass,276.94822553534505,125.04613963593819
bass,215.18661244770234,116.0372179814885
bass,197.34751036929228,113.9554130198364
bass,419.3676499368896,159.5948307172369
bass,157.5182267240494,110.06130180553416
bass,162.95246099683106,110.53382925191548
bass,162.46365714568626,110.490585931357
bass,179.04103581744386,112.0401179977092
bass,169.3635448565613,111.11466269642494
bass,156.65117701218128,109.98757385951308
bass,272.4265385825655,124.28432676276329
bass,159.32967277052464,110.21680976385055
bass,253.89950529787276,121.33845609306903
bass,183.73042697241917,112.50997672324384
bass,211.16837132046035,115.54921225825132
bass,279.7689048511519,125.53012563915479
bass,176.00199881456615,111.74312281821163
bass,205.48775779885446,114.87838393339192
bass,244.81289101399173,119.99331644656269
bass,175.08408735164838,111.65457085670775
bass,212.20115200930982,115.67356729713939
bass,164.88622104005262,110.7063462112842
bass,225.19371607250693,117.30202700216864
bass,384.88874545116005,149.0710133515025
bass,157.5349704698174,110.0627300714844
bass,407.8087814919842,155.8848643259411
bass,219.7586198447425,116.60624987314989
bass,190.04207913090602,113.16481998243151
bass,157.81936101796984,110.0870150238237
bass,220.5043604452299,116.70046752761274
bass,150.9067552072077,109.51058464035987
bass,176.64907613481284,111.80586782976717
bass,230.27261788358535,117.97145367915397
bass,171.9809277450735,111.35914304396628
bass,172.74040159137576,111.43088642273878
bass,200.4639957102183,114.30348970044604
bass,190.07417632180554,113.16821652083206
bass,152.68484399299743,109.65610467442477
bass,386.61849956567085,149.56120483611244
bass,189.98662031070546,113.15895289841339
bass,152.07619854828656,109.6060790330364
bass,351.82831745287444,140.4015576363031
bass,156.2845217133337,109.95653323046847
bass,241.06849000144513,119.4574787277291
bass,168.54515430903467,111.03909803490455
bass,299.2475939005038,129.06173312381432
bass,250.6212040254638,120.8457610312406
bass,171.81599081505792,111.34361021416694
bass,307.5283004892265,130.6668811768286
bass,186.48888507170693,112.79298376539317
bass,172.24252247415632,111.38381357694853
bass,151.67964186335487,109.57360506810923
bass,151.70376041266135,109.57557743619104
bass,208.48892043413665,115.23002749800705
bass,218.8874835715039,116.49668957561815
bass,234.42508211883194,118.53278548293908
bass,236.85541774320666,118.86723556012292
bass,225.8434591038456,117.38662325933146
bass,280.0998778176757,125.58736052675937
bass,155.48206739451675,109.88888251373338
bass,234.30790636892536,118.51677119919214
bass,183.58237755966945,112.49492660713707
bass,159.5908082985887,110.23939246070081
bass,188.84864603092268,113.0390094290214
bass,199.26911930875352,114.16926495427965
bass,192.92209098163283,113.47227973067062
bass,215.27674125763366,116.04829321678035
bass,287.0248619565314,126.80656911954502
bass,167.94218826543687,110.9836910849072
bass,164.46044171619488,110.66816316675792
bass,154.23046774686566,109.78414409147969
bass,169.83516243592115,111.15839839922761
bass,217.29049819399123,116.29723622900839
bass,190.11645079948397,113.17269105491707
bass,197.20703848709462,113.93987710195789
bass,207.32654474344858,115.09310028571372
bass,244.35738341040675,119.92756143907896
bass,155.15307738140652,109.8612597214155
bass,309.97605684289454,131.15364300337913
bass,231.63242473400754,118.15387581244815
bass,259.4338421393528,122.18943170194242
bass,223.62485854604074,117.09901632915155
bass,155.524778811523,109.89247346812427
bass,183.6330874008214,112.500079975703
bass,210.60722776836994,115.48195624781897
bass,157.45820321951658,110.05618311282815
bass,207.4982384942452,115.11326730091767
bass,155.2557496872702,109.8698733092136
bass,209.43964307144785,115.342713229389
bass,193.660134572369,113.5519509018222
bass,196.64364412560371,113.87769914806843
bass,301.55395533675244,129.50242132160523
bass,225.842898671157,117.38655015989744
bass,183.06792769179808,112.442739599019
bass,177.92683751621104,111.93054896088759
bass,168.43633976845751,111.02908226291423
bass,193.97446016971062,113.58599149145171
bass,155.3680584882442,109.87930264055268
bass,171.65476886911102,111.32844373561342
bass,188.82435861601996,113.03645875014436
bass,167.2171458826591,110.91736579111227
bass,288.5063538648749,127.07282583768409
bass,176.09812133818068,111.7524267245179
bass,218.55093798328934,116.45450721499446
bass,227.90201414498765,117.65666292380926
bass,158.96775053934337,110.18557992156185
bass,174.8584984503988,111.63288962403945
bass,151.78649730264232,109.58234615129297
bass,150.60657452389552,109.48620472934252
bass,205.1023242947176,114.83366959509561
bass,175.94707770925956,111.7378095139654
bass,228.78502090534425,117.77343789680833
bass,216.86872332213963,116.24485973566314
bass,204.46468181374516,114.75991874024676
bass,158.05939657046025,110.10755063814129
bass,426.2248039690125,161.88759808857492
bass,172.52502868102172,111.41050450031393
bass,368.9353504761738,144.72547909830791
bass,213.13668542540796,115.78685300883959
bass,155.45269413558023,109.8864136029497
bass,192.87213504363405,113.46690003840261
bass,167.8910339174643,110.97900088553247
bass,154.3387157987761,109.79316531017021
bass,207.35413476514353,115.09633962435105
bass,261.38600122039526,122.49542696862638
bass,230.8640537347878,118.0506299499304
bass,157.33926842096716,110.04604703979699
bass,210.30642895484613,115.44599367587125
bass,321.7683315351894,133.57935938961927
bass,163.00226339567902,110.5382433963191
bass,289.19351243008924,127.19697937521559
bass,253.59758116714102,121.29272799885625
bass,219.9774982597976,116.6338622266286
bass,169.20232217683986,111.09974345887531
bass,153.30618675982203,109.7074037371788
bass,252.65885592294407,121.15100997471525
bass,168.90633149231132,111.0723952407933
bass,224.95882061417186,117.27151867022292
bass,179.7517768435512,112.11042523172652
bass,286.63055714405743,126.7360285090521
bass,218.672280650573,116.46970696706067
bass,156.40794392783786,109.96697291831698
bass,198.1942180264791,114.04933662954046
bass,266.82467248921506,123.36416822884128
bass,241.81805421934217,119.56389199200072
bass,192.0186804133345,113.3752470091104
bass,310.8512580884364,131.32906517729623
bass,237.25360538797787,118.9224514556214
bass,150.42036214733204,109.4711081530053
bass,233.1051083392614,118.35297336964415
bass,188.00155392863348,112.95027496736851
bass,219.3538297481346,116.55527365437905
bass,397.6644795424233,152.78277085536166
bass,205.40603566750687,114.86889483929397
bass,229.9582387280088,117.9294715725369
bass,197.50291691624125,113.97261604278891
bass,163.8562369673355,110.61417122741439
bass,156.77697246085006,109.99824234371057
bass,156.55772727768806,109.97965476973694
bass,364.58974750360824,143.59504961725705
bass,421.0624589955159,160.15502336100866
bass,162.4373075293853,110.48825901320818
bass,199.7019243252908,114.21777260244134
bass,178.9027908872518,112.02648013476072
bass,181.7529329627879,112.31011809187868
bass,182.59181998634753,112.39459407735579
bass,152.89898723318788,109.67375845073185
bass,170.10289519173196,111.18328853713304
bass,253.98267424030846,121.35106508275906
bass,258.50024215150285,122.04417177985233
bass,162.86417279964212,110.52600773735911
bass,155.31791274525955,109.87509151302888
bass,162.99858986395353,110.53791774746246
bass,227.4204133284263,117.59321158960864
bass,219.7070805050528,116.59975293591305
bass,177.98576159456286,111.93632368318421
bass,164.8637581735359,110.70432898963256
bass,175.94137104488237,111.73725753626884
bass,249.15178871190963,120.6276429629899
bass,192.9206073347565,113.47211993485081
bass,245.27032431983042,120.0595090608377
bass,200.80283693700423,114.34172783865891
bass,204.95388075655927,114.81647561101417
bass,265.4279333638334,123.1387649771384
bass,156.30930271816243,109.95862859500839
bass,222.30022415080063,116.92898428088313
bass,210.14077715422854,115.42621558349076
bass,224.60110862112296,117.22513524129327
bass,159.56382359765064,110.23705692732064
bass,209.18440971067713,115.31240016703832
bass,182.38243405285516,112.37346651264568
bass,279.7997138058861,125.53544944973014
bass,225.34691706603977,117.32194625491913
bass,211.063356116305,115.53660904004744
bass,225.4497328787343,117.33532390148159
bass,153.40033939403776,109.71519740627741
bass,357.53688116294427,141.80718015751285
bass,178.37254207892929,111.97428412093879
bass,348.9308385765315,139.70201865262226
bass,207.35764817487782,115.09675217053346
bass,150.52274748630688,109.47940614970146
bass,350.35640154922527,140.04503310781928
bass,307.110300784153,130.58432316885902
bass,216.23835719061444,116.16681363896187
bass,194.43556184855274,113.63604594044119
bass,226.35092267127283,117.4529068967706
bass,200.79922019440278,114.34131928169994
bass,203.71856119567644,114.67397250156138
bass,167.8322338780787,110.97361168391521
bass,374.21145446204497,146.12817727838143
bass,168.91337678773965,111.07304556018967
bass,230.05492444201712,117.94237525853816
bass,325.80569892639795,134.44126463426318
bass,213.35810505155982,115.81375439430417
bass,216.0581194184801,116.14454964528635
bass,177.9026308628621,111.92817728246499
bass,180.23709140841396,112.15861855031515
bass,239.53092812855087,119.24052375023905
bass,166.37857734703707,110.84106232505452
bass,242.5133814756621,119.66298590332833
bass,182.5344942002655,112.38880695717914
bass,391.07885012435565,150.8429095002306
bass,222.1694382962277,116.91226455587845
bass,209.27133621269513,115.32271904055726
bass,165.34915611809123,110.74798834530345
bass,231.6322171079796,118.1538478552285
bass,184.7244799520311,112.61139487325869
bass,153.53162720176326,109.72607392571314
bass,163.809992408561,110.61004806819113
bass,153.16920041115827,109.69607395630467
bass,173.1955900342883,111.47405937886377
bass,234.34204308800545,118.52143557803886
bass,264.02687637996684,122.91426391311664
bass,195.00230346834135,113.69776117854707
bass,150.27650552133412,109.45945964536871
bass,150.1054312558402,109.44562336179939
bass,317.03583000844066,132.58962410070424
bass,280.3613675398174,125.63264606568399
bass,179.65741441136188,112.10107222393913
bass,213.25752237492534,115.80152986137453
bass,192.2423539762925,113.39922099635429
bass,158.0038481283793,110.10279522002651
bass,152.96170210383508,109.67893383110386
bass,329.6618814684052,135.2798116090903
bass,315.215383605281,132.21473956345554
bass,271.7525904500374,124.1722478444461
bass,201.5836282923737,114.43013471752853
bass,189.07077956017469,113.06235592068998
bass,406.3945859341568,155.4439375383201
bass,179.28489960967903,112.0642048977385
bass,179.18924423010324,112.05475230515323
bass,195.75912363411058,113.78050763208682
bass,188.85030965011646,113.03918415741818
bass,166.6027458492085,110.86141727906299
bass,189.85284122709214,113.14480847717834
bass,201.25520342365073,114.39289792993267
bass,159.2439891934848,110.20940901240809
bass,238.0017495615474,119.02651562562042
bass,200.55188335360234,114.31340036582624
bass,217.5127702143553,116.32488868596687
bass,172.5105211396291,111.4091326199621
bass,180.54343469321637,112.18911703426546
bass,165.19102540265163,110.73374921284933
bass,173.55013562294238,111.50777706769715
bass,250.2536555787139,120.7910453240659
bass,184.74149188780228,112.61313607455796
bass,159.0548655215223,110.1930896723667
bass,187.83235638455727,112.93260733113581
bass,228.1686911072887,117.69187035027308
bass,338.2635788201052,137.20535318859586
bass,153.61951211497046,109.73336054075111
bass,284.5761876148735,126.37070266472922
bass,306.38759330352275,130.44197071694836
bass,168.9414491952577,111.07563710450857
bass,154.1288248762489,109.77567977393915
bass,150.67139768817975,109.49146493286322
bass,230.339619791038,117.98041044380777
bass,235.9292359134571,118.73926118775682
bass,193.51805142790417,113.53658515185246
bass,178.5039125240535,111.98719910912303
bass,248.49114110612666,120.53012288425232
bass,169.318461088478,111.11048909806257
bass,250.30615419454077,120.7988541854623
bass,172.01214895864717,111.36208520342227
bass,156.75151765745105,109.99608279329316
bass,165.60974927030819,110.77148760040711
bass,207.80742213679602,115.14963480043704
bass,158.2301291728441,110.12217854969259
bass,179.0287389765997,112.03890442017621
bass,198.91927409030822,114.13014715267953
bass,156.28076601987703,109.95621569927073
bass,163.22884106934777,110.55834495024654
bass,192.01928220233006,113.37531146637562
bass,157.2132901661663,110.03532006658564
bass,262.24770986560054,122.63147243917629
bass,159.54009736826447,110.23500378271545
bass,205.27916695153323,114.8541726188259
bass,156.91811627801746,110.01022392344976
bass,157.06672066462397,110.02285188891769
bass,211.3127112889062,115.56654744581026
bass,222.97050759266335,117.01486573024327
bass,263.46584910278204,122.82481403181234
bass,162.68480330533748,110.51013202156751
bass,164.071941370206,110.63342081411527
bass,332.1091812972614,135.8198547727933
bass,186.65903500220136,112.81060206171038
bass,161.8656805417679,110.43788391694707
bass,179.8953169734269,112.12466354597512
bass,166.547519898297,110.85639975952886
bass,186.41279888659142,112.78511145534053
bass,159.44030822792263,110.22637230979517
bass,171.6517621582596,111.32816104302383
bass,161.02486068908377,110.36415014600762
bass,234.3822108809919,118.5269251371307
bass,213.3030292437689,115.8070597631473
bass,174.51799132497243,111.60022455295214
bass,168.84607957915654,111.06683492224047
bass,192.0665542379089,113.38037549201005
bass,164.96012328828,110.712985017191
bass,160.09094207814906,110.28275965849306
bass,205.35115625522909,114.86252512231304
bass,283.2457736676261,126.13607619679094
bass,201.92136297830558,114.4685030471448
bass,217.838532248791,116.3654791325762
bass,153.76227514169435,109.74520706933151
bass,182.9772463872741,112.4335583611577
bass,206.72016189652422,115.02203679648674
bass,163.06677419331965,110.54396346015835
bass,205.42364024411648,114.87093859416436
bass,326.05069474438807,134.49409256621163
bass,210.5048102588646,115.46970449946745
bass,173.21742464665945,111.47613358851335
bass,190.59367795830187,113.22328439935518
bass,205.12999756333906,114.83687660830307
bass,297.35859625517617,128.70441923803713
bass,162.8080472440232,110.52103802567036
bass,218.4990962391316,116.44801653692733
bass,192.2673590781302,113.40190316608378
bass,152.91935665063343,109.6754391240374
bass,161.0727996420992,110.36834239910075
bass,166.7922772404258,110.87865141646786
bass,154.07987846327498,109.77160598098953
bass,180.69791832728652,112.20451968917826
bass,163.7848941738455,110.60781086419296
bass,180.12190503319042,112.14716653114726
bass,251.79890668029455,121.02179047305329
bass,430.0489779301487,163.19692878118005
bass,200.67793402309465,114.32762357588531
bass,246.01283449068126,120.16729468202986
bass,158.39103861149525,110.13598107598591
bass,188.97404422523783,113.05218495853003
bass,193.57042453257236,113.54224754899427
bass,177.483731177549,111.88719408784166
bass,314.28278609455145,132.02393439223457
bass,171.02789374678244,111.26962716951124
bass,233.18575997116287,118.36392312558299
bass,163.47370267253942,110.58010413271178
bass,260.63568310146957,122.37745474982577
bass,163.75316842921555,110.60498345312905
bass,198.28002903645896,114.05888224733391
bass,226.69713825338442,117.49823562699369
bass,158.5712301126616,110.15145629170411
bass,178.0743638134981,111.94501110557047
bass,185.050524223423,112.64479868088814
bass,229.53393205885877,117.87292434840913
bass,319.7672366456265,133.15817012090844
bass,167.24372320463274,110.9197912612613
bass,263.47627634128975,122.82647421642301
bass,231.50588749815796,118.13684321719157
bass,164.66930268426762,110.68687942157787
bass,150.3264536964159,109.46350269715833
bass,269.93091657904773,123.87119073804357
bass,174.63335305001243,111.6112830766273
bass,178.93244387360463,112.02940437470679
bass,161.85716206190142,110.43713473525277
bass,197.72313150102187,113.99702075867866
bass,210.22451973941142,115.43621170641737
bass,257.9236826255322,121.95481168625741
bass,263.9631995973147,122.90409847024549
bass,192.3962338466119,113.41573344420445
bass,404.86832453390787,154.97118030553622
bass,192.89521655202194,113.46938545222727
bass,176.9836978428665,111.83841921962431
bass,169.32015354700556,111.11064575332432
bass,155.47741744646694,109.88849163683753
bass,173.23778630327106,111.47806814306028
bass,215.59101940702283,116.0869570036502
bass,194.73873326631445,113.66903323137615
bass,190.45386823595862,113.20844696055553
bass,174.13361364135153,111.56343890385874
bass,220.74893734566177,116.73145375863076
bass,150.57024939282329,109.48325815499491
bass,208.90941459585147,115.27979034453733
bass,200.37963250552698,114.29398136300323
bass,173.1872365981113,111.47326591182848
bass,175.77730262064927,111.72139682264722
bass,158.14446109920414,110.11483652195922
bass,240.89678721208168,119.43316243586831
bass,178.88890333079368,112.02511080125255
bass,339.49140693512055,137.4865180620651
bass,181.4566760603627,112.28039306063488
bass,220.5371211317503,116.70461561458738
bass,224.32175550242636,117.18897643291332
bass,287.0859875934321,126.8175166145879
bass,150.53636344507916,109.48051015137656
bass,182.24152711980378,112.3592645290241
bass,322.6775093146456,133.7720332171928
bass,182.13867994953716,112.34890664362456
bass,201.53881372059487,114.42504935295716
bass,198.8966214142531,114.12761708396097
bass,178.1266106295542,111.95013623367154
bass,266.0355574537724,123.23662624429285
bass,150.76212858825065,109.4988316968516
bass,213.18041836515982,115.79216363518334
bass,222.50455847941308,116.95513096497926
bass,244.1049381134547,119.89118781323162
bass,200.59065385648003,114.31777398243031
bass,264.6187058789503,123.00890195513828
bass,159.94857444553904,110.2703992375171
bass,268.6330951373404,123.65838448974102
bass,259.36468853596193,122.17864811759434
bass,195.12948646921706,113.71164004298465
bass,173.3584665415206,111.48953929168593
bass,234.6234842427796,118.55992408290838
bass,182.8245687807354,112.41811213360819
bass,170.05083104564858,111.17844481585279
bass,231.68400042740373,118.16082155395479
bass,188.61374177640104,113.01435581161299
bass,187.14987761996278,112.86153221177759
bass,413.98896791337916,157.84470805046064
bass,154.8274756765422,109.83398584384678
bass,267.32730270797845,123.44567261889433
bass,182.18148748908817,112.3532170256979
bass,173.2229369851365,111.47665728828524
bass,164.02156187245427,110.62892235183791
bass,219.39130141703916,116.55998767159012
bass,170.07485633050143,111.18067976705392
bass,254.82484851602743,121.47905127389512
bass,158.77713407707617,110.1691639539033
bass,262.4442033699226,122.66257847682735
bass,234.072240216529,118.48459374760697
bass,218.48987069344795,116.44686168159231
bass,169.9016984417449,111.16457982785414
bass,419.1995861899765,159.53950964645276
bass,411.90216159804027,157.17690291738606
bass,217.53364281810377,116.32748719854914
bass,259.75468756302115,122.23951335750931
bass,431.93480611087267,163.85083721191228
bass,194.47321433611486,113.64013949384413
bass,165.2233355645553,110.73665737664572
bass,195.7748704040729,113.78223333974094
bass,361.8245034274137,142.88723451500292
bass,231.18353494767734,118.09350595411632
bass,171.2629253964813,111.29165016119799
bass,170.61804012682057,111.2313057158545
bass,403.34806045429156,154.5034704222879
bass,392.17534164531213,151.16193607897054
bass,235.99742227695,118.74866098917644
bass,290.9106394489455,127.50904973019763
bass,153.45498543249224,109.7197232880066
bass,244.3494939901816,119.92642395430937
bass,300.59853042063946,129.319270548123
bass,153.09852366738568,109.69023288655507
bass,372.2381883863585,145.5996484804676
bass,167.41870960025528,110.93577162583284
bass,248.4884892235153,120.52973211274802
bass,158.30723453862169,110.12879054477685
bass,236.45829563353573,118.8122852659889
bass,159.06084586789063,110.19360537807745
bass,207.378818547298,115.09923818463355
bass,235.9726126118747,118.74524046313473
bass,212.12772063489203,115.66470111125577
bass,160.38968292045206,110.30873673397235
bass,238.14763922280554,119.04685715873848
bass,169.93298513254348,111.16748742710705
bass,279.6831267007542,125.51530738740415
bass,168.93438710449368,111.07498511129695
bass,413.16821145166887,157.58131465283284
bass,179.23947145691628,112.0597149934716
bass,153.50371657618786,109.72376080492567
bass,192.58100377744137,113.4355812617535
bass,159.52427673347805,110.23363493810037
bass,207.59577395227245,115.12473275110645
bass,322.4992356202548,133.73418852602043
bass,200.3134991658702,114.28653101316407
bass,278.611704711418,125.33074785912325
bass,191.08143916098314,113.2751490440248
bass,213.8659668425167,115.87558626835182
bass,166.56520191495963,110.85800604243653
bass,176.29991003682824,111.7719773370737
bass,367.3356079776341,144.30674452105458
bass,289.40323994159183,127.23495527948322
bass,150.9542935954005,109.51445053843412
bass,186.40648811433232,112.78445867584739
bass,155.66134531472701,109.90396267819533
bass,200.48927162913537,114.30633941080303
bass,253.5710657444444,121.28871551184136
bass,361.3234570395153,142.759931085657
bass,150.8869308226317,109.50897288964244
bass,171.21145706991817,111.28682450461318
bass,379.60729869235666,147.5976786888589
bass,243.0318967978436,119.7371204721725
bass,184.8471034086279,112.62394978829933
bass,230.88590640417792,118.05356030446946
bass,217.16214338991875,116.28128370953169
bass,277.5294902318692,125.14532226516151
bass,155.12820680394535,109.85917418869124
bass,167.7927804767331,110.9699968651648
bass,305.1168280684026,130.19285429942659
bass,156.55524399716825,109.97944440454302
bass,254.4508502988658,121.42214538086351
bass,158.68496908150763,110.16123460684298
bass,217.79116866108723,116.35957290303683
bass,186.8185683571088,112.82713815500117
bass,157.20676264867504,110.03476451498605
bass,222.7642183649948,116.98840023358795
bass,385.5274567823172,149.25157321710506
bass,168.77626259406904,111.06039472482088
bass,323.2360279994046,133.89080280563087
bass,323.5975638971815,133.967849634936
bass,171.83784492154217,111.34566732962796
bass,168.06308008194824,110.99478178497492
bass,182.96572653588325,112.43239238653146
bass,159.2923665586974,110.21358696233995
bass,150.57985554241398,109.48403729719965
bass,229.44754710108478,117.86142796412895
bass,296.41706897591365,128.52753657616717
bass,256.6162888332783,121.7531607301888
bass,161.22016148747105,110.38123797879479
bass,215.17642315773483,116.0359662564015
bass,302.93883854204915,129.76939259969825
bass,178.03596061597003,111.94124506931476
bass,203.51471775701532,114.65055742296317
bass,153.2532449058228,109.70302371607342
bass,229.30105415847822,117.8419446710667
bass,187.38600301297822,112.88608859571741
bass,264.13537617085103,122.93159254452443
bass,281.2461633198544,125.78631251130373
bass,155.82574812149247,109.91780870276932
bass,211.75040168648127,115.61920229147148
bass,263.1048663970938,122.76739408499084
bass,182.52508385798998,112.38785717175463
bass,201.34308913695125,114.40285526865178
bass,209.5173784360417,115.35195448069835
bass,160.8451614657458,110.348448001718
bass,155.15033317723172,109.86102958666818
bass,186.72623685100675,112.81756571006719
bass,263.10556593675153,122.7675052556384
bass,162.32075750238437,110.47797166732236
bass,278.1523921637636,125.25192799691004
bass,186.24327844757997,112.76758543096537
bass,205.43032951108722,114.87171522165879
bass,229.90368364578086,117.92219366182132
bass,272.72912764523863,124.33477120778213
bass,171.27575178164523,111.29285301800269
bass,202.79223040051068,114.56779389833382
bass,314.5024052085613,132.06879178082022
bass,178.46576135992427,111.98344734667828
bass,199.2322972637167,114.16514384388763
bass,181.2506131222238,112.25975089405823
bass,178.0479213194391,111.94241790333382
bass,241.60760124162957,119.533971717424
bass,264.07167996814474,122.92141838873346
bass,417.75455273081224,159.06555473244677
bass,243.34115264453217,119.78143352684934
bass,154.92842217357688,109.84243472871293
bass,171.03331701551645,111.27013495195885
bass,277.82544538765694,125.19593200157607
bass,279.1175363154328,125.41775859141922
bass,255.2190342666851,121.53914821478108
bass,173.90475058963668,111.54158055994597
bass,234.67881219407099,118.56749736543277
bass,180.79560689357433,112.21426753341798
bass,274.98712598611417,124.71362162278936
bass,177.94850571185563,111.93267224694172
bass,225.30401717266443,117.31636668753038
bass,210.04869246086332,115.41522928218404
bass,155.07649575363757,109.85483913376474
bass,166.03429227194042,110.80986116944771
bass,155.0738670535932,109.85461880703417
bass,152.61415666924526,109.65028332973027
bass,382.84770942973535,148.4974857011994
bass,203.56260869113936,114.65605602025032
bass,191.05045339007324,113.27184961329317
bass,279.7777015186616,125.53164562709823
bass,260.59741787151563,122.37145045257313
bass,168.24346218010484,111.01134706664004
bass,185.6153740017307,112.70283150317243
bass,423.90323376681636,161.10351697190185
bass,188.02206090115612,112.95241757766865
bass,189.1676273021243,113.07254483315037
bass,155.0367034056378,109.8515043511788
bass,192.55803475726202,113.43311272445523
bass,317.1349699385045,132.61013256218303
bass,221.77507307732688,116.86192273072835
bass,182.7005287197483,112.40557418896147
bass,158.7561846818051,110.16736113376395
bass,216.94105470446826,116.25383302617522
bass,259.7493898132591,122.23868574766027
bass,162.77644616327066,110.51824071813982
bass,197.20640853933065,113.93980746064128
bass,231.75553182111733,118.17045798197056
bass,328.222112864614,134.96496121817276
bass,247.27576225384553,120.35159827817448
bass,171.92248504201143,111.3536372870738
bass,289.766844293846,127.30088621534948
bass,151.67891656488226,109.5735457600169
bass,292.3996095071985,127.78177521644
bass,214.47574653455396,115.95006459498406
bass,189.05275377968354,113.06046018719947
bass,430.8395459192357,163.47039069106967
bass,207.4276176104447,115.10496977758623
bass,229.20354500156677,117.82898481365116
bass,179.81819511713869,112.11701188592366
bass,163.20749461131786,110.5564497843551
bass,234.41811478031534,118.53183297987182
bass,168.33898867276667,111.0201278842464
bass,225.19273419973013,117.30189939328092
bass,153.73492664517624,109.74293672985233
bass,245.58753426686962,120.10550477787474
bass,206.4816695844922,114.99415632317078
bass,159.1515921221113,110.20143341352811
bass,169.22795337271657,111.10211423679641
bass,189.2923217301876,113.0856724066074
bass,247.91213261614547,120.44493128938973
bass,183.0591615660342,112.44185182103453
bass,358.3130312177234,142.00113374902705
bass,230.50052557438403,118.00193363085498
bass,168.22600028485144,111.00974257900602
bass,236.7234226379809,118.84895817787171
bass,183.72307852432635,112.50922937550433
bass,308.11364419550665,130.78276753102148
bass,167.6753045796021,110.95923916070103
bass,272.2331233704433,124.25212267219634
bass,178.5474806619639,111.99148470810636
bass,153.2325277871514,109.7013101928839
bass,324.8746847456728,134.241062758266
bass,155.94270215926485,109.92766854648339
bass,151.48013135850655,109.55730287287507
bass,286.9749023323888,126.79762387088778
bass,153.17910442157424,109.69689271209079
bass,160.27249306474198,110.29853996218633
bass,317.9061796315047,132.76999550573814
bass,326.03279607512235,134.49023106629542
bass,161.33406744726756,110.39121496064585
bass,151.5006666957802,109.55897973250032
bass,153.05545974802482,109.68667534902
bass,153.08721067348034,109.68929820489579
bass,234.03410106971663,118.47939015902583
bass,225.41872291899222,117.33128830746739
bass,233.45664974189023,118.40073592098162
bass,279.3805737825782,125.46309132842615
bass,168.88557573891342,111.07047955075005
bass,171.6898387192811,111.33174144073486
bass,198.88389273492294,114.1261955736889
bass,234.91834866707686,118.60031127392685
bass,220.39661702569808,116.68683067508395
bass,169.16785103510242,111.09655566909225
bass,162.98444542433742,110.53666395784663
bass,282.47220733585823,126.00035795703509
bass,169.16538950184002,111.09632806208207
bass,205.08751405839567,114.83195347375867
bass,233.64633006755577,118.42654495575879
bass,190.31271197067457,113.19347963477215
bass,358.3988856106518,142.02263020850538
bass,237.40711114331086,118.94376942511859
bass,185.42543877083838,112.68329443010471
bass,173.9333711462538,111.54431225661013
bass,164.0230661402878,110.62905664755165
bass,178.1413504905378,111.95158244811535
bass,159.70805124965656,110.24954503144714
bass,275.9334163563585,124.87366617679241
bass,200.52488435019086,114.31035526479653
bass,172.9206524913159,111.44796697337205
bass,242.0721717541471,119.60006480819345
bass,192.50199274927112,113.4270912124754
bass,186.965722519781,112.84240578614379
bass,170.35358242059303,111.20663462016645
bass,240.38873028672165,119.3613425689201
bass,266.0551197066138,123.23978186636666
bass,221.38328979882738,116.81202046809278
bass,312.71484226831194,131.70503100777645
bass,215.56785805571016,116.08410523410748
bass,193.36071105572455,113.519584973336
bass,247.29078597139508,120.35379812826353
bass,162.05402468893303,110.45445974645841
bass,164.7182855989243,110.69127273030827
bass,244.15188710821843,119.89794878676875
bass,153.8576675890092,109.75312961630185
bass,175.3015726821328,111.6755037188729
bass,182.9520899879402,112.43101228228245
bass,156.71329237047368,109.99284055094752
